Husband_takes_drug,Media_usage,d101e,husband_drinks_alcohol,d121,wife_afraid_hasband,women_age,region,residence,v106,religion,ethnicity,no_of_H_members,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,number_of_other_wives,marital_duration,husband_education,husbands_occupation,,IPV 
1,1,0,0,0,0,4,5,2,0,0,2,0,66,0,3,0,2,0,21,1,33,,1
1,0,1,0,1,0,2,4,2,0,0,2,0,34,0,2,0,2,0,18,0,33,,1
1,0,0,1,0,0,2,3,2,0,0,2,0,22,0,2,0,2,0,12,1,5.882059529,,1
1,0,0,0,0,0,2,7,2,1,0,7,1,65,0,1,0,1,1,16,1,33,,1
1,0,0,0,0,1,5,3,2,0,0,1,0,44,0,5,0,4,0,14,0,33,,1
1,0,0,0,0,1,3,3,2,0,0,1,0,28,1,2,0,2,0,16,0,33,,1
1,1,0,0,0,0,4,1,2,0,0,2,0,44,0,4,0,2,0,25,0,33,,1
1,0,0,0,0,1,5,6,2,0,0,72,0,42,2,5,0,4,0,17,1,33,,1
1,0,0,0,0,1,5,6,2,0,0,72,0,52,1,4,0,3,0,15,0,33,,1
1,1,0,0,0,0,7,6,2,0,0,2,1,46,0,8,0,7,0,19,0,33,,1
1,1,0,0,0,0,3,2,1,1,0,2,0,34,1,2,0,2,0,26,1,33,,1
1,0,0,0,0,0,4,5,2,0,0,1,1,34,0,5,0,5,0,16,0,33,,1
1,1,0,0,0,0,3,2,2,1,0,2,1,57,0,2,0,2,0,19,1,33,,1
1,0,1,1,0,1,5,3,2,1,0,2,0,39,0,3,0,3,0,21,1,33,,1
1,1,1,1,0,0,2,10,1,1,0,5,0,28,2,1,0,1,0,17,1,30,,1
1,1,0,0,0,0,2,4,2,0,2,3,0,37,0,4,0,3,0,14,1,1,,1
1,0,0,1,0,0,5,3,2,0,0,1,1,50,0,7,0,5,0,12,0,33,,1
1,1,0,0,0,0,2,8,1,2,0,1,0,25,1,1,0,1,0,17,1,32.47707812,,1
1,0,0,0,1,1,4,3,2,0,0,1,0,34,2,4,0,4,0,15,1,33,,1
1,1,1,0,0,1,3,3,2,0,1,2,0,30,0,5,0,5,0,16,0,1,,1
1,0,0,0,0,1,1,2,2,0,2,4,0,19,0,2,0,2,0,13,0,1.743886359,,1
1,1,0,0,0,0,6,4,2,0,0,2,0,47,0,2,0,2,0,26,0,33,,1
1,0,0,0,0,0,5,4,2,0,2,2,0,48,0,4,0,4,0,23,0,33,,1
1,0,0,0,1,1,4,4,2,0,2,2,0,38,1,8,0,6,0,15,2,9.284935374,,1
1,1,0,0,0,0,4,5,1,1,0,2,1,44,0,7,0,6,0,17,1,33,,1
1,1,1,0,0,0,4,8,1,2,0,2,0,43,1,3,0,3,0,21,2,33,,1
1,1,1,1,0,1,4,6,1,1,0,2,0,31,1,1,0,1,1,28,2,1,,1
1,1,1,0,0,0,1,9,1,1,1,1,0,70,2,0,0,0,0,13,0,22.63274596,,1
1,0,0,1,0,0,4,9,1,1,0,1,0,32,1,2,0,2,0,22,2,7.639901615,,1
1,0,1,1,0,0,6,2,2,0,0,1,1,56,1,7,0,7,0,14,0,33,,1
1,1,1,0,0,1,4,0,1,1,0,2,0,46,1,3,0,3,0,19,1,33,,1
1,1,0,0,0,0,2,3,1,0,1,1,0,27,1,1,0,1,1,15,0,6,,1
1,0,0,0,0,1,3,4,2,0,1,1,0,37,1,3,0,3,0,17,0,33,,1
0,1,1,0,0,0,4,9,1,0,1,2,0,30,1,4,0,3,0,17,1,34.35855707,,1
1,1,1,0,0,0,5,0,1,0,0,2,0,28,1,5,0,3,0,19,1,33,,1
1,0,1,0,0,0,5,9,1,1,0,2,0,62,1,2,0,1,0,19,0,22.63274596,,1
0,0,0,0,0,1,4,4,1,1,1,1,0,38,1,1,0,1,0,15,0,22.63274596,,1
1,1,0,0,0,0,3,10,2,0,2,1,0,53,1,4,0,3,0,16,1,7.346380326,,1
1,0,0,0,0,0,3,1,2,0,0,2,0,39,1,2,0,2,0,21,3,1,,1
1,1,1,0,0,0,4,1,1,1,0,2,0,32,1,3,0,3,0,24,0,33,,1
1,0,0,1,0,1,5,7,2,0,1,17,0,37,0,5,0,5,0,18,1,33,,1
1,1,1,0,0,0,2,0,1,2,0,2,0,40,1,0,0,0,0,19,2,33,,1
1,1,0,1,0,0,3,10,1,1,0,1,0,27,2,1,0,1,0,21,1,16,,1
1,0,1,0,0,0,4,5,2,1,0,2,0,31,0,5,0,4,0,16,0,33,,1
1,0,1,0,0,1,5,3,2,0,0,1,0,40,0,3,0,3,0,26,0,23.46798576,,1
1,1,1,1,0,0,3,2,1,2,0,2,0,27,1,2,0,1,0,23,0,33,,1
0,1,0,0,0,0,2,7,1,1,1,16,0,25,2,2,0,2,0,15,2,4.004242891,,1
1,1,0,0,0,1,2,6,2,1,1,10,0,25,1,2,0,2,1,20,0,33,,1
1,0,0,0,1,1,4,1,2,1,0,2,0,88,0,6,0,6,0,15,0,33,,1
0,1,1,0,0,0,2,1,1,1,0,2,0,23,0,2,0,2,0,13,0,33,,1
1,1,1,0,1,0,2,1,1,1,1,1,0,27,2,1,0,1,1,16,1,5.078037726,,1
1,0,0,0,0,0,3,1,2,0,0,2,0,32,0,5,0,4,0,17,0,33,,1
1,0,0,0,0,0,2,9,2,0,2,2,0,55,1,1,0,1,0,19,1,8,,1
1,0,1,1,0,0,4,10,1,0,0,2,0,34,0,1,0,1,0,20,1,3.322676204,,1
1,0,1,0,1,1,4,4,2,0,0,2,0,35,1,2,0,2,0,17,0,33,,1
1,0,0,0,0,0,4,3,1,1,0,2,0,38,0,3,0,3,0,14,0,33,,1
1,0,0,0,0,0,3,0,1,1,0,1,0,65,1,2,0,2,0,16,1,33,,1
1,0,0,0,0,1,6,8,2,1,1,3,0,45,2,6,0,6,0,13,0,8.200827659,,1
1,1,0,0,0,0,4,5,1,1,0,2,0,30,1,2,0,2,0,16,1,33,,1
1,1,1,0,0,0,1,5,2,1,0,1,0,42,0,1,0,0,0,17,0,33,,1
1,1,1,1,1,0,3,5,1,2,0,2,0,54,2,0,0,0,0,20,0,33,,1
0,1,0,0,0,0,7,4,1,0,0,2,0,54,0,6,0,4,1,26,1,1,,1
1,0,0,0,0,1,4,3,2,0,2,1,0,36,0,4,0,4,0,13,0,31.45793047,,1
1,1,1,0,0,0,1,1,2,2,0,2,0,21,1,0,0,0,0,18,2,33,,1
1,1,1,0,0,1,7,7,2,0,0,2,0,49,0,8,0,7,0,25,0,33,,1
1,1,1,0,0,0,4,8,2,0,0,2,0,63,1,1,0,1,0,16,0,33,,1
1,1,0,0,0,0,2,3,1,0,1,1,0,28,1,1,0,1,1,15,0,6,,1
1,1,1,0,0,0,2,10,1,2,2,4,0,22,2,0,0,0,0,20,1,24.44501452,,1
1,1,1,1,0,1,3,0,1,2,0,2,0,26,2,1,0,1,0,20,2,33,,1
1,0,1,0,1,1,2,8,1,1,0,1,0,23,1,2,0,1,0,14,2,8.668727643,,1
1,1,1,0,0,0,2,0,1,2,0,2,0,28,1,1,0,1,0,19,2,33,,1
1,1,1,0,0,0,4,6,1,2,0,2,0,32,1,1,0,1,0,28,0,33,,1
1,1,0,0,0,0,3,0,1,1,0,2,0,28,1,2,0,2,0,15,0,33,,1
1,0,0,0,0,0,3,6,2,0,1,2,0,30,2,5,0,5,0,15,0,1,,1
1,0,1,0,1,1,7,2,1,0,0,2,0,54,2,4,0,3,0,16,1,6.092379074,,1
1,1,1,1,0,1,4,7,1,1,0,2,0,31,0,5,0,4,0,16,0,33,,1
1,0,0,0,0,0,3,8,1,0,1,9,0,43,0,3,0,3,0,15,1,31.94725846,,1
1,0,1,0,1,1,5,4,2,0,2,2,0,63,0,6,0,3,0,16,0,33,,1
1,0,0,0,1,1,1,8,1,2,0,1,0,25,1,1,0,1,0,15,2,7.401387489,,1
1,1,1,0,0,0,2,0,1,2,0,2,0,25,1,1,0,1,0,22,0,33,,1
1,1,1,0,0,0,3,1,1,2,0,2,0,31,2,2,0,2,0,16,2,33,,1
1,0,1,0,0,0,5,3,2,0,0,2,0,46,0,5,0,5,0,16,0,33,,1
1,0,0,0,0,1,4,7,1,0,2,96,0,47,1,6,0,4,0,21,0,33,,1
1,1,0,0,0,0,3,4,1,2,0,2,1,52,1,2,0,1,0,18,0,33,,1
1,1,0,1,0,0,3,10,2,0,0,2,0,37,0,2,0,2,0,17,0,33,,1
1,1,0,0,0,1,2,1,1,0,0,1,0,24,0,2,0,2,4,14,0,1.5632128,,1
1,1,1,0,0,1,5,3,2,0,0,2,0,37,0,4,0,3,0,21,1,33,,1
1,1,0,0,0,0,2,3,2,1,0,1,0,28,1,1,0,1,0,22,1,4.941091977,,1
1,1,1,0,0,0,6,0,1,1,0,2,0,42,2,5,0,3,0,17,0,33,,1
1,0,0,0,0,0,5,3,1,0,0,2,0,38,1,6,0,5,0,14,0,33,,1
1,0,1,0,0,0,2,1,2,1,0,2,0,22,2,0,0,0,0,18,1,32.37518489,,1
1,0,0,1,0,0,3,6,2,0,1,10,1,30,0,5,0,5,0,15,0,28.47442589,,1
1,1,1,1,0,0,2,8,1,1,0,1,0,26,1,0,0,0,0,21,2,6.945514833,,1
1,1,0,1,0,0,3,4,2,1,0,1,0,27,1,0,0,0,0,20,2,29.56802821,,1
1,0,0,1,0,1,3,4,2,0,0,4,0,32,0,2,0,2,0,23,0,33,,1
1,1,1,1,0,0,2,0,1,1,0,2,0,28,1,1,0,1,0,19,2,33,,1
1,1,0,0,0,1,6,5,2,0,0,2,1,46,0,7,0,6,0,21,1,33,,1
1,0,0,1,1,0,2,3,2,1,0,2,0,26,0,3,0,3,0,16,1,33,,1
1,0,0,0,0,1,2,10,1,1,1,3,0,21,1,0,0,0,0,19,3,20.7863171,,1
1,1,0,0,0,0,3,7,1,1,0,2,0,33,1,2,0,2,0,15,1,33,,1
1,1,1,0,0,1,5,10,1,1,0,2,0,44,2,3,0,2,0,17,1,33,,1
1,0,0,0,0,1,3,4,2,0,0,1,0,28,0,3,0,3,0,13,0,33,,1
1,1,0,1,0,1,4,10,1,3,0,1,0,33,2,1,0,1,0,19,1,19.27019139,,1
1,0,0,0,0,1,2,5,2,1,1,5,0,23,0,1,0,1,0,19,0,30.12810785,,1
1,0,0,0,0,1,5,5,2,0,0,2,1,38,2,6,0,5,0,15,1,33,,1
1,0,0,0,0,1,2,4,2,0,2,2,0,25,0,1,0,1,0,16,0,33,,1
1,1,0,1,0,1,5,4,1,2,0,2,0,49,2,0,0,0,0,30,2,33,,1
1,1,0,0,0,0,4,2,1,2,0,2,1,43,1,6,0,5,0,22,2,33,,1
1,0,1,1,0,1,4,6,2,0,0,2,0,32,0,2,0,2,0,23,0,33,,1
0,1,0,1,0,0,7,0,1,0,0,2,0,51,0,5,0,4,1,24,0,1,,1
1,0,1,0,1,1,2,3,2,1,0,1,0,26,1,1,0,1,0,17,0,33,,1
1,1,1,0,1,0,2,6,1,1,3,14,0,28,0,2,0,2,0,16,2,4.916695002,,1
1,0,0,0,0,0,2,3,1,1,0,2,0,29,0,3,0,2,0,18,1,33,,1
1,0,0,0,1,0,3,6,1,0,1,10,0,30,0,4,0,4,0,15,0,26.7275478,,1
1,1,0,0,0,0,2,1,2,2,0,2,0,31,2,1,0,1,0,17,2,33,,1
1,1,1,0,0,1,3,1,2,1,0,2,0,37,0,1,0,1,0,22,1,33,,1
1,0,0,0,1,0,3,6,2,0,2,6,0,26,0,4,0,4,0,14,0,33,,1
1,0,1,0,0,1,4,4,2,0,1,1,0,61,1,4,1,4,0,17,0,33,,1
1,0,0,0,1,1,5,3,2,0,1,1,1,41,0,9,0,8,0,15,0,33,,1
1,0,0,0,0,1,4,3,2,0,1,1,0,41,1,6,0,4,0,18,2,34.88845627,,1
0,0,1,0,0,1,2,1,2,1,0,2,0,40,0,1,0,1,0,18,1,33,,1
1,0,0,0,0,0,2,1,1,1,2,1,0,27,1,1,0,1,1,16,0,4.021534803,,1
1,0,0,0,1,1,3,3,2,0,1,1,0,30,1,2,0,2,0,17,0,31.05291367,,1
1,1,0,0,0,0,2,0,1,1,0,2,0,58,1,1,0,1,0,18,1,33,,1
1,1,1,0,0,1,2,8,1,0,0,1,0,26,2,1,0,1,0,15,2,7.487127023,,1
1,1,1,0,0,0,5,1,1,0,0,2,0,28,1,3,0,2,0,20,1,33,,1
1,0,0,0,0,0,5,4,2,0,2,7,0,38,0,6,0,5,1,20,0,7.731060169,,1
1,1,1,0,1,0,4,8,1,1,0,1,0,32,1,2,0,2,0,22,2,7.153512173,,1
1,0,1,0,0,0,3,7,2,0,0,9,0,41,0,2,0,2,0,15,2,33,,1
1,0,0,0,0,0,4,1,2,0,0,2,0,66,0,1,0,1,0,23,0,33,,1
1,1,1,0,0,1,3,9,1,1,0,3,0,34,2,1,0,1,0,18,2,27,,1
1,1,0,0,1,0,3,4,2,1,1,9,0,34,1,2,0,1,0,17,1,31.51585047,,1
1,1,1,0,0,1,1,2,2,0,1,3,0,19,0,2,0,2,1,14,0,1,,1
1,1,0,1,0,1,2,5,1,1,0,1,0,29,0,1,0,1,0,19,0,33,,1
1,0,0,1,0,1,1,1,2,1,1,2,0,54,0,0,0,0,0,17,0,22.63274596,,1
1,0,0,0,0,1,3,4,2,0,0,2,0,31,0,3,0,3,0,17,0,33,,1
1,0,0,0,0,1,6,6,2,0,1,2,1,51,0,9,0,8,0,15,1,33,,1
1,0,1,1,0,0,2,0,1,1,0,2,1,27,0,2,0,2,0,16,1,33,,1
1,1,0,0,0,1,6,10,1,0,0,1,0,43,2,2,0,1,0,24,0,22.63274596,,1
1,0,0,0,0,1,7,10,2,0,2,2,1,50,1,7,0,6,0,22,0,33,,1
0,0,0,0,0,0,5,1,2,0,0,2,0,45,0,3,0,2,1,28,2,1,,1
1,0,0,0,0,1,6,4,2,0,0,2,0,47,0,5,0,4,0,28,0,33,,1
0,1,0,0,0,0,5,5,2,0,0,2,0,59,0,4,0,4,0,24,0,33,,1
1,0,0,0,1,0,5,2,2,0,2,4,0,25,0,3,0,2,1,16,0,1,,1
0,0,1,0,0,1,6,5,2,0,0,2,0,45,0,2,0,2,6,21,0,98,,1
1,0,0,1,0,1,5,6,2,0,0,1,1,39,0,6,0,5,0,14,0,33,,1
1,0,0,0,0,0,7,4,2,0,0,2,0,47,0,5,0,4,0,28,0,33,,1
1,0,1,0,0,0,4,4,1,0,0,2,0,44,0,5,0,5,0,17,1,33,,1
1,0,0,0,0,1,2,7,1,0,2,2,0,29,0,2,0,2,0,16,0,2.543322962,,1
1,0,1,0,0,1,5,4,2,0,2,2,0,61,0,5,0,4,0,15,0,33,,1
1,0,1,1,1,1,5,8,2,0,0,2,0,39,0,6,0,6,0,20,0,33,,1
1,0,1,1,1,1,7,6,2,0,1,14,0,41,0,6,0,4,0,15,0,22.63274596,,1
1,0,1,0,0,1,6,4,2,0,0,2,0,47,0,7,0,7,0,16,0,33,,1
1,1,0,1,0,1,3,7,2,1,0,2,0,37,0,2,0,2,0,19,2,33,,1
1,1,0,0,0,0,2,1,1,2,0,2,0,28,0,1,0,1,0,18,1,33,,1
1,0,0,0,0,0,7,2,2,1,0,2,0,46,1,4,0,3,0,28,1,33,,1
1,1,0,0,1,1,2,10,1,2,2,2,0,31,2,0,0,0,0,20,1,14.58920734,,1
1,0,0,0,1,0,4,4,2,0,1,2,0,37,1,3,0,3,0,17,0,33,,1
1,0,1,0,0,1,2,3,2,0,2,1,0,35,0,2,0,2,0,16,1,33,,1
0,0,0,1,0,0,5,6,2,0,0,2,1,41,0,7,0,6,0,15,1,33,,1
1,0,0,0,0,0,2,3,2,1,0,2,1,51,0,1,0,1,1,16,2,33,,1
1,0,0,0,0,0,5,4,2,0,2,2,0,46,0,3,0,3,0,14,0,6.636358565,,1
1,0,0,0,1,1,5,3,2,0,0,1,1,40,2,8,0,7,0,14,0,33,,1
1,1,1,0,0,1,2,2,2,1,1,1,0,27,1,1,0,1,0,19,1,31.69792635,,1
1,0,1,0,0,1,2,4,2,0,2,2,0,33,0,1,0,1,0,18,0,33,,1
1,0,0,0,0,1,6,7,2,1,1,12,0,48,2,6,0,6,0,14,1,8.050367324,,1
1,0,0,0,0,0,4,3,2,0,0,1,0,38,2,3,0,3,0,17,0,33,,1
1,0,1,0,0,1,4,6,2,0,2,2,0,38,0,5,0,4,0,17,1,33,,1
1,1,0,0,0,0,3,0,1,0,0,2,0,32,2,1,0,1,0,21,0,33,,1
1,0,0,0,0,0,3,5,2,0,1,15,0,33,0,4,0,4,0,18,0,33,,1
1,0,0,0,1,0,5,8,1,0,0,1,0,40,1,2,0,2,0,19,1,4.424564906,,1
1,1,1,0,0,0,3,3,1,0,0,2,0,30,0,2,0,1,1,19,1,1,,1
1,1,1,0,0,0,3,6,2,1,0,2,0,32,0,3,0,2,0,17,1,33,,1
1,1,1,0,0,0,3,5,1,2,0,2,0,33,1,2,0,2,0,29,2,33,,1
0,1,0,0,0,0,6,6,2,0,0,2,0,58,0,9,0,7,0,18,0,33,,1
1,0,0,0,0,0,2,4,1,1,0,3,1,54,0,1,0,1,0,15,2,33,,1
1,1,0,1,0,1,1,1,1,1,0,2,0,24,2,2,0,2,0,15,1,33,,1
1,0,1,0,0,0,7,4,2,0,1,2,0,50,0,6,0,4,0,25,0,33,,1
1,0,0,0,0,0,3,3,1,0,1,1,0,35,0,4,0,4,0,12,0,31.28973071,,1
1,0,1,0,0,0,6,1,1,1,0,2,0,50,1,2,0,2,0,20,1,33,,1
1,0,1,0,0,1,4,3,2,0,0,2,0,33,0,6,0,6,0,17,0,1,,1
1,0,0,0,0,1,4,4,2,0,0,1,1,42,2,7,0,6,0,15,0,33,,1
1,1,0,1,0,1,7,3,2,0,0,2,0,48,0,8,0,4,0,26,0,33,,1
1,1,0,0,0,1,6,2,1,0,0,3,0,57,1,4,0,3,0,14,1,8.564710666,,1
1,1,0,0,0,0,3,3,1,1,0,2,0,30,1,2,0,2,0,18,1,33,,1
1,1,0,0,0,1,3,6,1,1,1,12,0,28,1,2,0,2,0,20,1,33,,1
1,1,0,0,0,1,4,9,1,0,1,1,0,30,2,2,0,2,0,16,0,22.63274596,,1
0,1,0,0,0,0,6,0,1,0,0,2,0,46,1,7,0,5,0,14,0,33,,1
1,1,1,1,0,0,6,0,1,1,0,2,0,53,2,3,0,2,0,15,0,33,,1
1,1,0,0,0,0,2,8,1,2,0,1,0,24,1,1,0,1,0,17,1,32.19410984,,1
1,1,1,0,0,1,6,0,1,1,0,2,0,51,1,4,0,3,0,15,0,33,,1
1,0,0,0,0,1,4,4,1,0,0,3,0,36,0,5,0,4,0,15,1,31.81076177,,1
1,1,1,1,0,1,4,4,2,0,0,2,0,36,0,4,0,3,0,22,0,33,,1
1,0,0,0,0,1,3,4,2,0,0,2,0,29,1,4,0,4,0,15,0,33,,1
1,1,1,0,0,0,2,9,1,1,0,1,0,41,2,1,0,1,0,13,0,22.63274596,,1
1,0,1,1,0,1,5,5,2,0,0,2,0,43,0,6,0,4,0,12,0,10,,1
1,1,0,0,0,0,3,1,1,2,0,2,0,29,1,1,0,1,0,21,0,33,,1
1,1,0,0,0,0,3,4,1,1,0,2,0,31,1,2,0,2,0,22,1,33,,1
1,0,1,0,0,0,2,5,2,1,0,2,0,60,0,3,0,2,0,18,1,33,,1
1,0,0,0,0,1,3,3,2,0,1,2,0,64,0,2,0,2,0,18,0,29.97710224,,1
1,1,0,0,0,0,3,0,1,2,0,2,0,31,2,1,0,1,0,18,2,33,,1
0,0,1,0,0,0,2,0,1,2,0,2,0,26,1,1,0,1,0,19,2,33,,1
1,1,1,0,1,0,1,8,1,2,1,15,0,49,2,0,0,0,0,18,2,8.963869353,,1
1,1,1,1,0,1,2,5,1,1,0,2,0,57,1,1,0,1,0,15,0,33,,1
1,1,0,0,0,0,6,9,2,1,0,2,0,42,0,5,0,4,1,19,1,1,,1
1,1,1,1,0,0,1,0,1,1,0,2,0,26,0,2,0,1,0,16,2,33,,1
1,1,0,0,0,1,4,8,2,2,0,10,0,36,1,4,0,4,0,19,0,4.426338243,,1
1,0,0,0,1,0,6,8,2,0,0,2,0,51,0,8,0,6,0,17,0,33,,1
1,0,0,1,0,1,3,6,2,0,0,18,1,35,1,6,0,6,0,15,0,33,,1
1,0,0,0,0,0,2,2,2,1,1,3,1,49,0,1,0,1,0,18,0,1,,1
1,1,0,0,1,0,2,2,2,1,0,2,0,32,0,3,0,3,1,15,3,33,,1
1,1,0,0,0,1,7,3,1,0,0,2,0,54,2,5,0,4,0,21,0,33,,1
1,0,1,0,0,1,4,4,2,0,1,2,1,34,1,6,0,6,0,15,1,33,,1
1,1,1,1,0,1,5,2,2,1,0,2,0,38,0,4,0,3,0,22,1,33,,1
1,0,1,0,0,0,2,3,1,1,0,2,0,25,1,1,0,1,0,19,1,33,,1
1,0,0,0,0,1,3,4,2,0,0,2,0,35,0,5,0,5,0,16,0,33,,1
1,0,0,0,1,1,4,3,2,0,0,1,0,35,0,3,0,3,0,15,0,31.99385674,,1
1,0,0,0,0,1,3,3,2,1,0,2,1,61,0,2,0,2,1,16,1,1,,1
1,1,1,0,0,0,1,3,2,1,1,1,0,16,2,1,0,0,0,12,0,22.63274596,,1
1,1,0,0,0,1,2,0,1,1,0,2,0,27,1,3,0,3,1,16,1,1,,1
1,0,0,0,1,1,4,2,2,0,1,4,0,30,0,5,0,4,1,16,0,1.332657957,,1
1,0,1,0,0,1,2,2,2,1,0,2,0,22,0,1,0,1,0,15,1,33,,1
1,0,0,0,1,1,5,5,2,0,2,5,1,46,0,9,0,5,0,14,0,33,,1
1,1,1,0,0,0,3,4,2,1,0,2,0,29,0,2,0,2,1,20,2,1,,1
1,0,0,0,0,0,7,0,1,1,0,2,0,44,1,5,0,3,0,24,0,33,,1
1,1,0,0,0,1,3,1,1,1,0,2,0,26,1,2,0,2,1,17,1,1,,1
1,0,1,0,0,1,7,4,2,0,0,2,0,50,0,6,0,5,0,24,1,34.4773368,,1
1,0,0,0,0,1,3,4,2,0,0,1,0,28,0,3,0,3,0,13,0,33,,1
1,0,1,1,0,1,5,5,2,0,0,2,0,37,0,3,0,3,0,22,0,33,,1
1,0,0,0,0,1,7,2,2,0,0,3,0,62,1,8,0,7,0,17,0,5.933626165,,1
1,0,0,1,1,0,4,1,2,0,0,2,0,35,0,3,0,3,0,17,0,33,,1
1,0,0,0,0,1,3,3,2,0,0,1,0,36,1,3,0,3,0,16,0,33,,1
1,1,1,0,0,0,6,0,1,0,0,2,0,43,1,6,0,4,0,16,0,33,,1
1,0,0,0,0,0,5,7,2,0,2,14,0,40,0,4,0,4,0,15,1,33,,1
1,0,0,0,1,1,4,6,2,0,0,3,0,40,0,4,0,4,0,14,0,1,,1
1,1,1,0,0,0,3,8,1,1,0,2,0,33,1,2,0,2,0,15,2,33,,1
1,0,1,0,0,0,7,3,2,0,0,2,0,50,0,6,0,5,0,18,0,33.68356937,,1
1,1,1,0,1,1,2,5,2,1,2,2,0,28,1,2,0,1,0,16,1,33,,1
1,0,0,0,0,0,2,1,2,0,0,3,0,23,0,3,0,3,0,11,0,33,,1
0,0,1,0,0,0,3,8,2,1,1,16,0,25,0,3,0,3,0,15,0,22.63274596,,1
1,0,0,1,0,0,3,3,2,0,0,1,0,31,1,2,0,2,0,14,0,26.22954346,,1
1,0,0,0,1,1,2,1,2,0,0,2,0,31,0,3,0,3,0,14,0,33,,1
1,0,0,0,0,0,6,8,1,1,1,5,0,48,1,3,0,3,0,22,2,33,,1
1,1,0,0,0,1,2,3,1,1,0,1,0,45,1,1,0,1,5,16,0,5.784660377,,1
1,1,1,0,0,0,3,6,2,1,0,2,0,62,0,3,0,3,0,19,1,33,,1
0,1,1,0,0,0,3,0,1,1,0,2,0,28,1,2,0,2,0,21,2,33,,1
1,0,0,1,0,0,4,1,1,0,0,3,0,32,0,3,0,3,0,20,0,22.63274596,,1
1,0,0,0,0,0,1,2,2,1,0,2,1,53,0,1,0,1,0,15,2,33,,1
1,0,0,0,0,1,2,7,2,1,1,8,0,30,1,2,0,2,0,15,0,33,,1
1,1,1,1,0,1,4,6,1,1,0,2,0,32,0,5,0,4,0,17,0,33,,1
0,0,0,1,0,0,1,5,2,0,0,2,0,60,0,2,0,1,1,14,1,1,,1
1,1,0,1,0,0,3,6,1,1,0,2,0,38,2,2,0,2,0,21,1,33,,1
1,0,1,1,0,1,2,1,2,1,0,1,0,26,2,1,0,1,0,18,0,30,,1
1,1,1,1,0,1,3,9,1,1,0,2,0,76,1,3,0,3,0,16,1,33,,1
1,0,0,1,0,0,3,6,2,0,0,13,1,30,0,6,0,6,0,14,0,19.84657663,,1
1,0,0,0,0,1,5,9,1,0,0,2,0,44,1,7,0,7,0,12,0,33,,1
1,0,0,0,0,1,1,4,2,2,1,2,0,25,1,2,0,1,0,13,2,5.465614599,,1
1,1,1,0,0,1,3,0,1,2,0,2,0,31,2,1,0,0,0,19,2,33,,1
1,1,1,0,0,0,5,5,1,0,0,2,0,36,0,5,0,5,1,17,0,1,,1
1,0,0,0,0,1,2,1,1,0,0,2,0,24,0,1,0,1,0,18,0,22.63274596,,1
1,1,0,0,0,0,4,0,1,2,0,2,0,37,2,1,0,1,0,21,0,33,,1
1,1,1,0,0,0,2,1,1,2,0,2,0,60,2,1,0,1,0,20,2,33,,1
1,1,1,0,0,0,3,2,1,1,0,2,0,62,1,1,0,1,0,25,1,33,,1
1,0,0,0,1,1,3,4,2,0,2,2,0,29,0,3,0,2,0,17,0,33,,1
1,0,0,0,0,1,4,7,2,0,1,6,0,40,0,6,0,5,0,13,0,33,,1
1,0,0,0,0,1,6,7,2,0,1,7,0,48,2,6,0,6,0,15,2,7.022402329,,1
1,0,1,0,0,1,4,3,2,0,2,1,0,63,0,6,0,2,0,17,0,33,,1
1,0,1,0,1,1,4,4,2,0,1,2,1,42,0,9,0,8,0,16,0,33,,1
1,1,1,1,0,1,2,1,1,1,0,2,0,25,1,1,0,1,0,12,0,33,,1
1,1,1,0,0,0,1,2,2,1,0,2,0,54,0,1,0,1,0,14,1,33,,1
1,0,0,0,0,0,2,3,2,1,1,2,0,31,0,1,0,1,0,17,0,31.8617027,,1
1,1,0,0,1,1,6,4,1,0,0,1,0,45,2,4,0,4,0,14,0,6.23742981,,1
1,0,0,0,0,1,4,6,2,1,3,7,0,36,0,4,0,3,0,14,1,33,,1
1,1,0,0,0,0,3,0,1,2,0,2,0,30,1,2,0,2,1,21,2,1,,1
1,0,1,0,0,0,5,2,1,0,0,2,0,51,0,4,0,4,0,20,0,33,,1
1,1,0,1,0,0,3,10,1,1,1,3,0,29,2,1,0,1,0,23,2,8.759806321,,1
1,0,0,0,0,1,5,6,2,0,0,12,0,47,0,4,0,4,0,18,0,33,,1
1,0,0,0,1,0,3,3,2,0,1,2,0,37,0,4,0,4,0,19,0,33,,1
1,0,0,0,0,1,3,10,2,0,2,2,0,30,0,2,0,2,0,15,0,34.05716568,,1
1,1,1,0,0,0,3,1,2,1,0,2,1,66,1,2,0,2,0,21,0,33,,1
1,1,1,0,0,1,4,0,1,1,0,2,0,34,1,1,0,1,0,26,0,33,,1
1,0,0,0,0,0,1,6,1,0,0,1,0,21,0,0,0,0,0,17,1,31.54015131,,1
1,0,0,0,0,1,5,8,2,0,2,2,0,35,1,5,0,5,0,15,0,22.63274596,,1
1,1,1,0,0,0,3,8,1,2,0,1,0,30,2,2,0,2,0,15,2,34.80917486,,1
0,1,0,0,0,0,4,5,2,1,0,2,0,54,0,3,0,3,0,27,1,33,,1
1,1,0,0,0,0,5,9,1,0,0,1,0,50,1,1,0,1,0,31,1,7.637331407,,1
1,0,1,1,0,0,3,2,2,1,0,2,0,42,0,3,0,3,0,17,0,33,,1
1,1,0,0,0,0,4,1,1,2,0,2,0,33,2,2,0,2,0,26,1,33,,1
